candidate_id,candidate_type,derivative_type,market_ticker,game_pk,inning,half_inning,score_away,score_home,runners_state,baseline_source,original_mismatch,replayed_mismatch,mismatch_capped,mismatch_delta,original_label,replayed_label,replayed_blocked_reason,classification_changed,process_grade,settlement_result,outcome_explanation,paper_setup_id,paper_net_pnl_cents
904,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,5,bottom,6,3,-2-,first_discovery,88.0,25.0,True,63.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,28,
905,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,5,bottom,6,3,-2-,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,26,
906,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,8,bottom,4,2,,first_discovery,70.0,25.0,True,45.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,24,52
907,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,8,bottom,4,2,1--,first_discovery,70.0,25.0,True,45.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,24,52
908,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,6,top,6,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
909,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,6,top,6,3,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,26,
910,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,6,top,6,3,1--,first_discovery,88.0,25.0,True,63.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,28,
911,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,6,top,6,3,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,26,
912,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,9,top,4,2,,first_discovery,70.0,25.0,True,45.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,24,52
913,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,6,bottom,6,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
914,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152010DETHOU-HOU2,824181,6,bottom,6,3,,first_discovery,100.0,25.0,True,75.0,watch,suppress,team_lag_insufficient_baseball_support,True,bad_process,unknown,unknown_or_unsettled,26,
915,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152005MINTEX-8,822887,9,bottom,4,2,,first_discovery,70.0,25.0,True,45.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,24,52
916,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,823938,1,top,2,0,,first_discovery,8.0,8.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,31,
917,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,2,bottom,0,3,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
918,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,7,top,6,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
919,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,7,top,6,3,1--,first_discovery,88.0,25.0,True,63.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,28,
920,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,823938,1,bottom,2,0,,first_discovery,8.0,8.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,31,
921,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,7,top,8,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
922,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,3,top,0,3,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
923,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,7,bottom,8,3,,first_discovery,88.0,25.0,True,63.0,watch,watch,,False,questionable_process,unknown,unknown_or_unsettled,28,
924,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,3,top,0,3,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,32,
925,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,823938,2,top,2,0,,first_discovery,8.0,8.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,31,
926,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,823938,2,top,2,0,1--,first_discovery,8.0,8.0,False,0.0,blocked,blocked,rally_still_active,False,sound_process,unknown,unknown_or_unsettled,31,
927,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,7,bottom,8,3,1--,first_discovery,88.0,25.0,True,63.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,28,
928,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,823938,2,top,3,0,--3,first_discovery,8.0,8.0,False,0.0,blocked,blocked,rally_still_active,False,sound_process,unknown,unknown_or_unsettled,31,
929,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,3,bottom,0,3,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
930,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,823938,2,top,3,0,,first_discovery,8.0,8.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,31,
931,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,823938,2,bottom,3,0,,first_discovery,8.0,8.0,False,0.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,31,
932,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152210TBLAD-LAD6,823938,2,bottom,3,0,-2-,first_discovery,8.0,8.0,False,0.0,blocked,blocked,rally_still_active,False,sound_process,unknown,unknown_or_unsettled,31,
933,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,8,top,8,3,,first_discovery,88.0,25.0,True,63.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,28,
934,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,4,top,0,3,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
935,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,8,top,8,3,1--,first_discovery,88.0,25.0,True,63.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,28,
936,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,4,top,0,3,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,32,
937,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,8,bottom,8,3,,first_discovery,88.0,25.0,True,63.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,28,
938,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,8,bottom,8,3,1--,first_discovery,88.0,25.0,True,63.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,28,
939,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,4,top,1,3,1-3,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,32,
940,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,4,top,1,3,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
941,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,9,top,8,3,,first_discovery,88.0,25.0,True,63.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,28,
942,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,4,bottom,1,3,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,32,
943,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,9,top,9,3,,first_discovery,88.0,25.0,True,63.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,28,
944,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,4,bottom,1,5,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
945,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,4,bottom,1,5,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,32,
946,full_game_total_extreme_reprice_watch,fg_total,KXMLBTOTAL-26JUN152010DETHOU-7,824181,9,bottom,9,3,,first_discovery,88.0,25.0,True,63.0,blocked,blocked,market_nearly_settled,False,questionable_process,unknown,unknown_or_unsettled,28,
947,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,5,top,1,5,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
948,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,5,bottom,1,5,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
949,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,5,bottom,1,5,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,32,
950,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,5,bottom,1,6,1-3,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,32,
951,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,5,bottom,1,6,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
952,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,6,top,1,6,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
953,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,6,top,1,6,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,32,
954,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,6,bottom,1,6,,first_discovery,100.0,25.0,True,75.0,watch,observe,team_lag_observe_only,True,bad_process,unknown,unknown_or_unsettled,32,
955,trailing_team_total_lag_watch,team_total,KXMLBTEAMTOTAL-26JUN152140PITATH-PIT3,824993,6,bottom,1,6,1--,first_discovery,100.0,25.0,True,75.0,blocked,blocked,rally_still_active,False,questionable_process,unknown,unknown_or_unsettled,32,
