id,market_ticker,snapped_at,yes_bids_json,yes_asks_json,spread_cents,mid_cents,raw_json,event_ticker,sport,home_team,away_team,game_pk,market_type,yes_bid,yes_ask,no_bid,no_ask,last_price,volume,open_interest,source
1729687,KXMLBTEAMTOTAL-26JUN161915SFATL-SF4,2026-06-16T23:46:46.819087+00:00,,,50,61,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""0236e39d-1e7b-4e4f-8a90-af7cbc573aed"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-SF4"", ""price_dollars"": ""0.7400"", ""yes_bid_dollars"": ""0.3600"", ""yes_ask_dollars"": ""0.8600"", ""volume_fp"": ""11243.90"", ""open_interest_fp"": ""11131.90"", ""dollar_volume"": 5621, ""dollar_open_interest"": 5565, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653605, ""ts_ms"": 1781653605337, ""time"": ""2026-06-16T23:46:45.337261Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,36,86,14,64,74,11243,11131,ws_ticker
1729686,KXMLBTEAMTOTAL-26JUN161915SFATL-SF5,2026-06-16T23:46:46.818472+00:00,,,53,37,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""c91102b5-7410-41c4-898e-e21717edff4a"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-SF5"", ""price_dollars"": ""0.5400"", ""yes_bid_dollars"": ""0.1100"", ""yes_ask_dollars"": ""0.6400"", ""volume_fp"": ""102.00"", ""open_interest_fp"": ""100.00"", ""dollar_volume"": 51, ""dollar_open_interest"": 50, ""yes_bid_size_fp"": ""450.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653605, ""ts_ms"": 1781653605303, ""time"": ""2026-06-16T23:46:45.303337Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,11,64,36,89,54,102,100,ws_ticker
1729685,KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM5,2026-06-16T23:46:46.817817+00:00,,,8,40,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""a709f2b5-1e42-45a4-810b-86da9db8fbbe"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161910NYMCIN-NYM5"", ""price_dollars"": ""0.3700"", ""yes_bid_dollars"": ""0.3600"", ""yes_ask_dollars"": ""0.4400"", ""volume_fp"": ""25201.78"", ""open_interest_fp"": ""25094.68"", ""dollar_volume"": 12600, ""dollar_open_interest"": 12547, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""5.00"", ""last_trade_size_fp"": ""28.39"", ""ts"": 1781653605, ""ts_ms"": 1781653605298, ""time"": ""2026-06-16T23:46:45.298548Z""}}",KXMLBTEAMTOTAL-26JUN161910NYMCIN,mlb,CIN,NYM,,team_total,36,44,56,64,37,25201,25094,ws_ticker
1729684,KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY6,2026-06-16T23:46:46.817311+00:00,,,36,44,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""9f1e3c71-9716-4070-8caa-7786953836b4"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY6"", ""price_dollars"": ""0.2700"", ""yes_bid_dollars"": ""0.2600"", ""yes_ask_dollars"": ""0.6200"", ""volume_fp"": ""321.12"", ""open_interest_fp"": ""319.12"", ""dollar_volume"": 160, ""dollar_open_interest"": 159, ""yes_bid_size_fp"": ""2100.00"", ""yes_ask_size_fp"": ""3450.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653605, ""ts_ms"": 1781653605289, ""time"": ""2026-06-16T23:46:45.289858Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,26,62,38,74,27,321,319,ws_ticker
1729683,KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA7,2026-06-16T23:46:46.816661+00:00,,,13,13,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""de4caa2d-dc1f-47a6-9fc2-2bb6fa11d109"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161840MIAPHI-MIA7"", ""price_dollars"": ""0.1700"", ""yes_bid_dollars"": ""0.0700"", ""yes_ask_dollars"": ""0.2000"", ""volume_fp"": ""3066.00"", ""open_interest_fp"": ""2768.00"", ""dollar_volume"": 1533, ""dollar_open_interest"": 1384, ""yes_bid_size_fp"": ""1.00"", ""yes_ask_size_fp"": ""2950.00"", ""last_trade_size_fp"": ""12.00"", ""ts"": 1781653605, ""ts_ms"": 1781653605255, ""time"": ""2026-06-16T23:46:45.255744Z""}}",KXMLBTEAMTOTAL-26JUN161840MIAPHI,mlb,PHI,MIA,,team_total,7,20,80,93,17,3066,2768,ws_ticker
1729682,KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY8,2026-06-16T23:46:46.816073+00:00,,,3,11,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""e19c2b76-692e-4458-8fa7-6947105cf927"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY8"", ""price_dollars"": ""0.1000"", ""yes_bid_dollars"": ""0.1000"", ""yes_ask_dollars"": ""0.1300"", ""volume_fp"": ""443.82"", ""open_interest_fp"": ""441.82"", ""dollar_volume"": 221, ""dollar_open_interest"": 220, ""yes_bid_size_fp"": ""2100.00"", ""yes_ask_size_fp"": ""550.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653605, ""ts_ms"": 1781653605254, ""time"": ""2026-06-16T23:46:45.254913Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,10,13,87,90,10,443,441,ws_ticker
1729681,KXMLBTEAMTOTAL-26JUN161910NYMCIN-CIN5,2026-06-16T23:46:46.815617+00:00,,,41,70,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""cd426834-fad1-4653-9644-cf66cc1e0ad8"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161910NYMCIN-CIN5"", ""price_dollars"": ""0.8600"", ""yes_bid_dollars"": ""0.5000"", ""yes_ask_dollars"": ""0.9100"", ""volume_fp"": ""6821.24"", ""open_interest_fp"": ""6815.24"", ""dollar_volume"": 3410, ""dollar_open_interest"": 3407, ""yes_bid_size_fp"": ""450.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""1.00"", ""ts"": 1781653605, ""ts_ms"": 1781653605118, ""time"": ""2026-06-16T23:46:45.118833Z""}}",KXMLBTEAMTOTAL-26JUN161910NYMCIN,mlb,CIN,NYM,,team_total,50,91,9,50,86,6821,6815,ws_ticker
1729680,KXMLBTEAMTOTAL-26JUN161915SFATL-SF3,2026-06-16T23:46:46.815053+00:00,,,34,69,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""9e11e7ae-5ab0-4e63-8cfb-b2a89561da5c"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161915SFATL-SF3"", ""price_dollars"": ""0.6800"", ""yes_bid_dollars"": ""0.5200"", ""yes_ask_dollars"": ""0.8600"", ""volume_fp"": ""80.00"", ""open_interest_fp"": ""80.00"", ""dollar_volume"": 40, ""dollar_open_interest"": 40, ""yes_bid_size_fp"": ""450.00"", ""yes_ask_size_fp"": ""1.00"", ""last_trade_size_fp"": ""30.00"", ""ts"": 1781653605, ""ts_ms"": 1781653605091, ""time"": ""2026-06-16T23:46:45.091786Z""}}",KXMLBTEAMTOTAL-26JUN161915SFATL,mlb,ATL,SF,,team_total,52,86,14,48,68,80,80,ws_ticker
1729679,KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY7,2026-06-16T23:46:46.814536+00:00,,,4,18,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""b9fbcf07-c64b-48aa-82dd-0abbbecab468"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-NYY7"", ""price_dollars"": ""0.2200"", ""yes_bid_dollars"": ""0.1600"", ""yes_ask_dollars"": ""0.2000"", ""volume_fp"": ""90.50"", ""open_interest_fp"": ""90.50"", ""dollar_volume"": 45, ""dollar_open_interest"": 45, ""yes_bid_size_fp"": ""2150.00"", ""yes_ask_size_fp"": ""2050.00"", ""last_trade_size_fp"": ""2.15"", ""ts"": 1781653605, ""ts_ms"": 1781653605050, ""time"": ""2026-06-16T23:46:45.050464Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,16,20,80,84,22,90,90,ws_ticker
1729678,KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS4,2026-06-16T23:46:46.814001+00:00,,,10,49,"{""type"": ""ticker"", ""sid"": 1, ""msg"": {""market_id"": ""1856da41-1293-4dee-b113-11f31adf4d84"", ""market_ticker"": ""KXMLBTEAMTOTAL-26JUN161905CWSNYY-CWS4"", ""price_dollars"": ""0.6200"", ""yes_bid_dollars"": ""0.4400"", ""yes_ask_dollars"": ""0.5400"", ""volume_fp"": ""6378.62"", ""open_interest_fp"": ""6339.98"", ""dollar_volume"": 3189, ""dollar_open_interest"": 3169, ""yes_bid_size_fp"": ""2000.00"", ""yes_ask_size_fp"": ""3450.00"", ""last_trade_size_fp"": ""31.48"", ""ts"": 1781653605, ""ts_ms"": 1781653605049, ""time"": ""2026-06-16T23:46:45.049007Z""}}",KXMLBTEAMTOTAL-26JUN161905CWSNYY,mlb,NYY,CWS,,team_total,44,54,46,56,62,6378,6339,ws_ticker
1729463,KXMLBF5SPREAD-26JUN122215CHCSF-CHC2,2026-06-16T23:46:44.857079+00:00,[],[],2,97,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN122215CHCSF,mlb,SF,CHC,,f5_spread,96,98,,,96,,,rest_batch
1729464,KXMLBF5SPREAD-26JUN122215CHCSF-CHC3,2026-06-16T23:46:44.857079+00:00,[],[],2,95,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN122215CHCSF,mlb,SF,CHC,,f5_spread,94,96,,,95,,,rest_batch
1729465,KXMLBF5SPREAD-26JUN122215CHCSF-SF2,2026-06-16T23:46:44.857079+00:00,[],[],,,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN122215CHCSF,mlb,SF,CHC,,f5_spread,,1,,,1,,,rest_batch
1729466,KXMLBF5SPREAD-26JUN122215CHCSF-SF3,2026-06-16T23:46:44.857079+00:00,[],[],,,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN122215CHCSF,mlb,SF,CHC,,f5_spread,,1,,,1,,,rest_batch
1729467,KXMLBF5SPREAD-26JUN131410STLMIN-MIN2,2026-06-16T23:46:44.857079+00:00,[],[],2,30,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131410STLMIN,mlb,MIN,STL,,f5_spread,29,31,,,,,,rest_batch
1729468,KXMLBF5SPREAD-26JUN131410STLMIN-MIN3,2026-06-16T23:46:44.857079+00:00,[],[],2,20,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131410STLMIN,mlb,MIN,STL,,f5_spread,19,21,,,,,,rest_batch
1729469,KXMLBF5SPREAD-26JUN131410STLMIN-STL2,2026-06-16T23:46:44.857079+00:00,[],[],2,28,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131410STLMIN,mlb,MIN,STL,,f5_spread,27,29,,,,,,rest_batch
1729470,KXMLBF5SPREAD-26JUN131410STLMIN-STL3,2026-06-16T23:46:44.857079+00:00,[],[],3,18,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131410STLMIN,mlb,MIN,STL,,f5_spread,17,20,,,,,,rest_batch
1729471,KXMLBF5SPREAD-26JUN131507NYYTOR-NYY2,2026-06-16T23:46:44.857079+00:00,[],[],2,30,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131507NYYTOR,mlb,TOR,NYY,,f5_spread,29,31,,,,,,rest_batch
1729472,KXMLBF5SPREAD-26JUN131507NYYTOR-NYY3,2026-06-16T23:46:44.857079+00:00,[],[],2,20,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131507NYYTOR,mlb,TOR,NYY,,f5_spread,19,21,,,,,,rest_batch
1729473,KXMLBF5SPREAD-26JUN131507NYYTOR-TOR2,2026-06-16T23:46:44.857079+00:00,[],[],2,25,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131507NYYTOR,mlb,TOR,NYY,,f5_spread,24,26,,,,,,rest_batch
1729474,KXMLBF5SPREAD-26JUN131507NYYTOR-TOR3,2026-06-16T23:46:44.857079+00:00,[],[],2,15,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131507NYYTOR,mlb,TOR,NYY,,f5_spread,14,16,,,13,,,rest_batch
1729475,KXMLBF5SPREAD-26JUN131605SDBAL-BAL2,2026-06-16T23:46:44.857079+00:00,[],[],2,35,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131605SDBAL,mlb,BAL,SD,,f5_spread,34,36,,,,,,rest_batch
1729476,KXMLBF5SPREAD-26JUN131605SDBAL-BAL3,2026-06-16T23:46:44.857079+00:00,[],[],2,25,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131605SDBAL,mlb,BAL,SD,,f5_spread,24,26,,,,,,rest_batch
1729477,KXMLBF5SPREAD-26JUN131605SDBAL-SD2,2026-06-16T23:46:44.857079+00:00,[],[],2,27,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131605SDBAL,mlb,BAL,SD,,f5_spread,26,28,,,,,,rest_batch
1729478,KXMLBF5SPREAD-26JUN131605SDBAL-SD3,2026-06-16T23:46:44.857079+00:00,[],[],3,18,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131605SDBAL,mlb,BAL,SD,,f5_spread,17,20,,,,,,rest_batch
1729479,KXMLBF5SPREAD-26JUN131605SEAWSH-SEA2,2026-06-16T23:46:44.857079+00:00,[],[],2,27,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131605SEAWSH,mlb,WSH,SEA,,f5_spread,26,28,,,,,,rest_batch
1729480,KXMLBF5SPREAD-26JUN131605SEAWSH-SEA3,2026-06-16T23:46:44.857079+00:00,[],[],3,17,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131605SEAWSH,mlb,WSH,SEA,,f5_spread,16,19,,,,,,rest_batch
1729481,KXMLBF5SPREAD-26JUN131605SEAWSH-WSH2,2026-06-16T23:46:44.857079+00:00,[],[],4,30,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131605SEAWSH,mlb,WSH,SEA,,f5_spread,28,32,,,,,,rest_batch
1729482,KXMLBF5SPREAD-26JUN131605SEAWSH-WSH3,2026-06-16T23:46:44.857079+00:00,[],[],7,18,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131605SEAWSH,mlb,WSH,SEA,,f5_spread,15,22,,,,,,rest_batch
1729483,KXMLBF5SPREAD-26JUN131610ATLNYM-ATL2,2026-06-16T23:46:44.857079+00:00,[],[],36,38,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131610ATLNYM,mlb,NYM,ATL,,f5_spread,20,56,,,,,,rest_batch
1729484,KXMLBF5SPREAD-26JUN131610ATLNYM-ATL3,2026-06-16T23:46:44.857079+00:00,[],[],37,29,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131610ATLNYM,mlb,NYM,ATL,,f5_spread,11,48,,,,,,rest_batch
1729485,KXMLBF5SPREAD-26JUN131610ATLNYM-NYM2,2026-06-16T23:46:44.857079+00:00,[],[],35,38,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131610ATLNYM,mlb,NYM,ATL,,f5_spread,21,56,,,,,,rest_batch
1729486,KXMLBF5SPREAD-26JUN131610ATLNYM-NYM3,2026-06-16T23:46:44.857079+00:00,[],[],46,33,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131610ATLNYM,mlb,NYM,ATL,,f5_spread,10,56,,,,,,rest_batch
1729487,KXMLBF5SPREAD-26JUN131610AZCIN-AZ2,2026-06-16T23:46:44.857079+00:00,[],[],2,35,"{""orderbook"": {""orderbook_fp"": {""no_dollars"": [], ""yes_dollars"": []}}}",KXMLBF5SPREAD-26JUN131610AZCIN,mlb,CIN,AZ,,f5_spread,34,36,,,36,,,rest_batch
